event_type,action,filepath_criticality,filepath_depth,filepath_suspicious,file_extension_suspicious,is_system_directory,is_web_directory,is_temp_directory,process_suspicious,process_is_shell,process_is_web_server,process_is_system,process_name_length,user_is_root,user_is_system,user_is_web,action_is_write,action_is_delete,action_is_execute,action_is_attribute,hour_of_day,day_of_week,label
1,4,8,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,6,0,benign
2,4,4,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,5,2,benign
2,1,4,5,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,14,4,benign
1,4,8,3,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,13,1,benign
1,5,4,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,6,suspicious
2,2,6,4,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0,0,18,6,suspicious
2,2,8,3,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0,0,21,1,benign
1,2,7,4,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0,0,15,3,benign
1,2,5,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,13,5,benign
1,1,6,4,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,10,6,benign
2,2,8,4,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,benign
2,4,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,16,6,benign
1,6,10,3,0,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0,1,7,5,malicious
1,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,16,4,benign
1,4,4,4,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,10,6,benign
2,4,8,4,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,18,3,benign
1,4,10,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,14,1,suspicious
3,2,7,5,1,1,0,1,0,1,1,0,0,2,1,1,0,1,0,0,0,5,5,malicious
2,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,1,benign
2,2,6,5,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,2,3,benign
1,1,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,4,benign
2,4,5,4,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,23,6,benign
3,5,8,5,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1,15,1,malicious
1,4,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,15,3,benign
3,6,8,5,1,1,0,1,0,1,1,0,0,4,1,1,0,0,0,0,1,7,2,malicious
1,1,7,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,1,benign
2,1,3,5,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,11,0,benign
2,4,6,5,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,7,4,benign
2,2,4,6,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,12,3,benign
1,4,1,3,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,5,1,suspicious
2,2,4,5,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,6,benign
1,1,3,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,3,2,benign
1,2,7,4,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,22,6,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,3,4,benign
2,2,7,3,0,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,0,22,5,benign
1,2,3,4,0,0,0,0,0,1,1,0,0,4,0,0,1,1,0,0,0,21,5,benign
1,4,6,4,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,15,6,benign
2,1,8,3,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,benign
2,1,4,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,benign
1,2,9,3,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,6,6,benign
2,4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,benign
1,4,4,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,20,1,benign
2,5,8,3,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,1,10,0,suspicious
1,1,6,4,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21,3,benign
2,2,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,16,1,benign
1,2,3,3,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,5,5,benign
2,4,7,4,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,4,0,benign
5,2,9,4,0,0,1,0,0,1,0,0,0,4,1,0,0,1,0,0,0,22,3,malicious
2,2,9,4,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,10,3,suspicious
1,2,2,6,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,10,0,benign
2,2,3,3,0,0,0,0,1,0,0,0,0,7,0,0,1,1,0,0,0,17,6,benign
2,4,5,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,8,1,benign
1,4,3,3,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,1,0,17,3,benign
1,4,9,3,0,0,1,0,0,0,0,0,1,7,0,0,1,0,0,1,0,8,3,benign
1,1,7,4,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,6,benign
2,4,4,4,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,18,0,benign
1,1,5,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,0,benign
2,2,5,4,0,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,23,3,suspicious
1,4,1,3,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,1,0,18,0,benign
1,1,9,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,11,0,benign
2,1,6,4,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,benign
2,4,7,4,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,13,6,benign
1,2,9,3,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,15,6,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,17,1,benign
1,1,7,3,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,10,1,benign
1,4,3,3,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,1,0,8,0,benign
2,2,4,5,0,0,0,1,0,0,0,0,0,9,0,0,1,1,0,0,0,19,4,benign
2,2,1,3,1,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,22,3,suspicious
2,1,5,5,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,15,0,benign
2,4,6,5,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,1,5,benign
2,2,5,4,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,9,3,benign
2,2,4,5,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,22,1,benign
5,2,7,5,1,1,0,1,0,1,1,0,0,4,1,0,0,1,0,0,0,14,3,malicious
2,2,6,4,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,14,1,benign
1,4,5,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,13,0,benign
1,2,2,6,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,19,4,benign
1,2,6,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,7,1,benign
1,4,7,4,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,10,0,benign
5,6,9,5,1,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,20,6,malicious
2,4,4,6,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,11,5,benign
1,2,9,3,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,14,6,suspicious
1,2,9,4,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,17,3,benign
2,2,9,3,0,0,1,0,0,0,0,1,0,7,0,0,1,1,0,0,0,17,3,benign
2,1,5,6,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,21,4,benign
1,2,4,5,0,0,0,1,0,1,0,0,0,7,1,0,0,1,0,0,0,5,6,suspicious
2,1,7,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,9,5,benign
1,4,5,4,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,3,4,suspicious
1,4,4,4,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,22,2,benign
2,4,7,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,benign
2,4,3,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,2,benign
1,1,4,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,3,benign
1,4,8,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,7,6,benign
1,5,2,3,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,1,7,1,suspicious
1,4,7,4,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,17,3,benign
2,1,5,4,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,11,2,benign
2,4,5,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,10,3,benign
2,4,5,5,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,1,0,2,0,benign
2,1,5,5,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,7,1,benign
2,2,6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,5,benign
3,4,9,4,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,1,0,6,2,malicious
1,1,6,4,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,benign
2,1,6,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,23,0,benign
1,4,7,5,1,1,0,1,0,1,0,0,0,6,1,0,0,0,0,1,0,6,5,malicious
1,2,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,11,2,benign
1,2,6,4,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,5,4,benign
1,4,9,3,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,22,2,benign
2,1,6,5,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,17,5,benign
2,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,22,6,benign
2,4,4,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,4,0,benign
1,4,7,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,14,3,benign
2,1,4,5,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3,benign
2,1,5,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,benign
2,4,5,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,benign
2,2,6,5,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,20,2,suspicious
3,5,8,3,1,1,0,0,1,1,0,0,0,4,1,0,0,0,0,0,1,6,5,malicious
1,5,10,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,6,4,suspicious
1,4,4,5,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,1,0,7,5,suspicious
2,2,5,4,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,18,5,benign
1,1,4,5,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,14,6,benign
2,1,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,benign
2,4,10,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,20,6,suspicious
2,2,5,6,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,22,5,benign
2,4,7,4,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,18,1,benign
2,4,7,4,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,12,2,benign
1,4,4,5,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,19,5,benign
2,4,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,8,0,suspicious
1,4,6,4,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,13,4,benign
1,1,6,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,benign
2,4,3,4,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,11,5,benign
2,2,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,15,3,benign
2,4,5,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,9,4,benign
1,1,4,5,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,15,6,benign
1,1,5,4,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,19,4,benign
5,4,10,3,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,1,malicious
2,4,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,4,benign
1,2,6,4,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,9,0,benign
2,4,9,5,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,22,5,benign
2,1,6,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,6,benign
2,4,7,3,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,benign
1,2,7,3,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,14,0,malicious
2,4,4,5,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,1,0,8,3,benign
1,4,8,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,1,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,22,4,benign
1,1,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,3,benign
3,6,9,5,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1,10,6,malicious
2,2,4,4,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,2,5,benign
1,2,9,3,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,17,3,benign
2,5,7,3,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,1,3,0,suspicious
1,2,10,3,0,0,1,0,0,1,1,0,0,4,1,1,0,1,0,0,0,20,5,malicious
1,2,7,4,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,6,4,benign
2,4,5,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,13,2,benign
2,2,5,5,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,2,6,benign
1,2,2,3,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,3,1,benign
1,1,7,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,6,benign
2,2,9,5,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,3,3,benign
2,2,5,4,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,11,1,benign
2,2,6,5,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,11,2,benign
2,4,4,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,6,3,benign
2,2,5,4,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,20,1,benign
2,2,7,4,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,19,6,benign
1,5,9,4,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,1,10,0,suspicious
1,2,8,3,0,0,1,0,0,0,0,1,0,7,0,0,1,1,0,0,0,6,3,benign
2,2,5,5,0,0,0,0,0,0,0,1,0,7,0,0,1,1,0,0,0,5,4,benign
2,1,8,3,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,9,1,benign
2,4,2,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,12,5,benign
1,2,6,4,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,23,6,benign
1,2,7,4,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,14,0,benign
2,4,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,23,6,benign
2,1,7,4,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,3,benign
2,2,4,4,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,1,1,benign
2,1,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,2,benign
1,1,9,5,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,18,5,benign
2,2,6,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,19,3,benign
2,2,4,5,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,9,5,benign
1,5,9,3,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,10,3,malicious
2,1,5,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,benign
1,2,5,5,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,0,15,6,benign
1,2,6,5,0,0,0,1,0,0,0,0,0,9,0,0,1,1,0,0,0,14,5,benign
2,5,8,4,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,1,17,5,suspicious
1,1,5,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,13,2,benign
1,2,5,5,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,11,6,benign
2,2,5,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,12,0,benign
1,2,5,5,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,8,4,benign
2,1,9,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,14,2,benign
2,4,6,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,16,5,benign
1,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,benign
2,2,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,1,benign
1,2,3,4,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,16,4,benign
1,2,6,5,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,9,3,benign
1,1,8,3,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,18,0,benign
2,2,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,14,0,benign
2,4,4,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,19,6,benign
2,4,3,6,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,4,2,suspicious
2,4,6,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,21,2,benign
1,4,6,4,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,7,2,benign
1,2,3,4,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,0,8,3,benign
1,4,7,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,10,2,benign
1,1,7,3,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,18,3,benign
2,5,1,3,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,23,6,suspicious
2,4,5,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,5,5,benign
1,1,1,3,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,12,6,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,18,3,suspicious
1,2,3,3,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,16,5,benign
1,2,5,5,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,9,3,benign
2,1,2,6,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,11,2,benign
1,4,6,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,4,4,benign
2,2,3,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,6,1,benign
1,4,5,5,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,4,5,benign
2,4,8,4,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,7,5,benign
1,2,9,3,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,3,6,benign
1,4,5,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,7,5,benign
2,4,7,3,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,8,6,benign
1,1,1,3,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,2,benign
1,4,3,4,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,1,3,benign
1,2,6,5,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,17,3,benign
1,4,5,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,23,6,benign
1,2,5,4,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,21,3,benign
1,1,6,5,0,0,0,1,0,1,1,0,0,4,0,0,1,0,0,0,0,14,0,benign
1,4,4,6,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,1,0,3,4,benign
1,1,3,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,15,1,benign
1,1,7,3,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,16,0,benign
1,4,3,4,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,18,5,benign
2,2,7,4,0,0,1,0,0,0,0,0,0,9,0,0,1,1,0,0,0,18,2,benign
1,1,7,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,2,benign
2,2,4,5,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,6,0,benign
2,2,1,3,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,19,6,benign
3,4,9,3,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,1,0,17,2,malicious
2,2,2,3,0,0,0,0,1,0,0,1,0,7,0,0,0,1,0,0,0,3,4,benign
2,5,10,3,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,1,20,2,suspicious
1,2,10,4,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,8,2,suspicious
2,4,4,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,21,6,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,23,0,benign
2,1,5,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,benign
1,2,3,4,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,7,2,benign
2,4,9,3,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,10,1,benign
1,4,9,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,5,6,suspicious
2,1,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,benign
2,1,6,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,3,benign
2,1,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,2,benign
1,2,1,3,1,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,0,9,4,suspicious
1,1,4,4,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,12,6,benign
2,4,7,4,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,18,2,benign
1,4,4,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,6,0,benign
1,2,3,4,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,19,5,benign
2,4,6,5,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,4,benign
1,2,4,4,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,16,1,benign
2,4,3,3,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,6,0,benign
1,2,10,5,1,1,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,11,5,malicious
2,1,5,4,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,20,0,benign
2,5,8,5,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,3,suspicious
2,4,5,4,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,10,3,benign
2,4,4,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,21,3,benign
2,2,3,4,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,8,6,benign
1,6,9,3,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,1,8,5,malicious
2,1,4,5,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,7,0,benign
1,2,2,3,0,0,0,0,1,0,0,0,0,9,0,0,1,1,0,0,0,21,1,benign
1,2,7,3,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0,0,21,6,benign
1,2,7,5,1,1,0,1,0,1,0,0,0,4,1,0,0,1,0,0,0,0,6,malicious
1,2,8,4,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,6,suspicious
1,4,8,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,benign
2,1,8,5,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,10,1,benign
2,2,6,4,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,6,benign
2,2,4,5,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,18,6,benign
2,2,7,4,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,12,6,benign
1,1,4,5,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,18,1,benign
2,4,5,4,0,0,1,0,0,0,0,0,1,7,0,0,1,0,0,1,0,19,3,benign
1,6,9,5,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,6,4,malicious
1,1,9,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,5,benign
2,2,9,3,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,9,5,benign
2,1,9,3,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,17,0,benign
1,5,4,5,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,1,9,0,suspicious
2,1,5,4,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,20,2,benign
3,4,10,3,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,1,0,8,0,malicious
2,1,3,3,0,0,0,0,1,1,1,0,0,4,0,0,1,0,0,0,0,0,1,benign
1,1,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,3,benign
1,4,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,6,5,benign
1,2,5,5,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1,3,benign
1,4,3,6,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,20,5,benign
1,2,5,4,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,23,3,suspicious
2,2,7,3,0,0,1,0,0,1,1,0,0,4,0,0,0,1,0,0,0,21,4,benign
